lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,21,1,0,0,4,96,1,10,89
0,21,1,1,0,4,96,0,8,92
0,21,1,2,0,3,97,0,8,92
0,21,1,3,0,4,96,0,8,92
0,21,1,4,0,2,98,0,8,92
0,21,1,5,1,5,94,0,8,92
0,21,1,6,66,8,26,3,10,88
0,21,1,7,92,0,8,10,10,80
0,21,1,8,88,0,13,13,5,82
0,21,1,9,81,0,19,11,13,77
0,21,1,10,68,4,29,28,7,66
0,21,1,11,46,8,47,36,4,60
0,21,1,12,25,9,65,44,7,49
0,21,1,13,29,13,58,44,12,44
0,21,1,14,35,17,48,66,10,24
0,21,1,15,27,6,67,84,11,5
0,21,1,16,19,11,70,91,5,4
0,21,1,17,30,12,58,94,2,4
0,21,1,18,49,13,38,96,2,2
0,21,1,19,53,15,32,93,4,4
0,21,1,20,34,10,56,93,1,6
0,21,1,21,20,2,79,89,0,11
0,21,1,22,11,0,89,81,1,19
0,21,1,23,1,2,97,30,9,61
