lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,18,2,0,0,0,100,4,0,96
0,18,2,1,0,0,100,4,0,96
0,18,2,2,0,0,100,2,0,98
0,18,2,3,0,0,100,0,0,100
0,18,2,4,0,0,100,0,0,100
0,18,2,5,0,1,99,0,0,100
0,18,2,6,21,1,79,4,0,96
0,18,2,7,61,1,38,23,5,72
0,18,2,8,26,0,74,16,7,77
0,18,2,9,25,0,75,10,8,81
0,18,2,10,32,0,68,7,5,88
0,18,2,11,14,0,86,19,1,80
0,18,2,12,6,1,93,16,3,81
0,18,2,13,0,1,99,19,2,79
0,18,2,14,1,0,99,19,3,78
0,18,2,15,1,3,96,16,6,79
0,18,2,16,1,4,95,28,1,71
0,18,2,17,8,6,86,50,10,40
0,18,2,18,21,3,76,54,13,34
0,18,2,19,29,0,71,52,8,40
0,18,2,20,13,0,87,45,5,50
0,18,2,21,8,0,92,21,4,75
0,18,2,22,6,0,94,11,0,89
0,18,2,23,4,1,95,4,6,91
