lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,8,3,0,0,0,100,0,4,96
0,8,3,1,0,0,100,0,4,96
0,8,3,2,0,0,100,0,4,96
0,8,3,3,0,0,100,0,4,96
0,8,3,4,0,0,100,0,4,96
0,8,3,5,0,2,98,0,4,96
0,8,3,6,66,0,34,0,4,96
0,8,3,7,85,0,15,0,4,96
0,8,3,8,68,0,32,0,4,96
0,8,3,9,59,0,41,0,4,96
0,8,3,10,58,0,42,3,4,93
0,8,3,11,66,0,34,0,4,96
0,8,3,12,65,0,35,0,4,96
0,8,3,13,63,0,37,0,4,96
0,8,3,14,58,0,42,0,2,98
0,8,3,15,52,0,48,0,0,100
0,8,3,16,40,7,53,0,0,100
0,8,3,17,46,1,53,0,0,100
0,8,3,18,33,1,66,1,0,99
0,8,3,19,15,4,81,3,0,97
0,8,3,20,6,4,90,0,0,100
0,8,3,21,2,4,94,0,0,100
0,8,3,22,0,1,99,0,0,100
0,8,3,23,0,0,100,0,0,100
