lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,26,2,0,1,19,80,4,6,91
0,26,2,1,0,11,89,4,4,93
0,26,2,2,0,9,91,0,4,96
0,26,2,3,0,7,93,0,4,96
0,26,2,4,0,7,93,0,4,96
0,26,2,5,3,7,90,0,4,96
0,26,2,6,9,17,74,4,4,93
0,26,2,7,66,12,22,14,4,82
0,26,2,8,88,1,11,50,8,42
0,26,2,9,91,0,9,75,1,25
0,26,2,10,90,3,7,77,7,16
0,26,2,11,75,18,7,74,13,13
0,26,2,12,51,42,7,71,15,14
0,26,2,13,47,47,7,75,9,16
0,26,2,14,65,28,7,72,11,17
0,26,2,15,67,25,7,79,13,8
0,26,2,16,59,35,7,81,12,7
0,26,2,17,62,32,7,90,3,7
0,26,2,18,87,8,5,92,0,8
0,26,2,19,85,7,8,88,0,12
0,26,2,20,79,13,9,88,0,12
0,26,2,21,42,44,14,71,0,29
0,26,2,22,18,52,31,50,7,43
0,26,2,23,7,50,42,16,23,61
