lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,24,2,0,1,0,99,4,4,93
0,24,2,1,0,0,100,4,4,93
0,24,2,2,0,0,100,0,4,96
0,24,2,3,0,0,100,0,4,96
0,24,2,4,0,0,100,0,4,96
0,24,2,5,3,0,97,0,2,98
0,24,2,6,7,0,93,6,3,92
0,24,2,7,66,1,33,19,5,77
0,24,2,8,92,0,8,31,7,62
0,24,2,9,92,0,8,43,12,44
0,24,2,10,84,0,16,58,5,37
0,24,2,11,63,0,37,67,8,25
0,24,2,12,35,0,65,64,6,30
0,24,2,13,24,0,76,70,0,30
0,24,2,14,50,2,48,70,3,27
0,24,2,15,59,4,37,86,3,11
0,24,2,16,47,10,43,92,0,8
0,24,2,17,44,12,44,93,0,7
0,24,2,18,76,7,17,95,0,5
0,24,2,19,75,6,20,88,2,10
0,24,2,20,60,3,38,88,0,12
0,24,2,21,35,2,63,72,6,23
0,24,2,22,14,0,86,52,8,40
0,24,2,23,7,0,93,23,7,70
