lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,11,1,0,0,56,44,4,42,54
0,11,1,1,0,48,52,1,35,64
0,11,1,2,0,34,66,0,29,71
0,11,1,3,0,35,65,0,31,69
0,11,1,4,1,36,63,0,31,69
0,11,1,5,32,37,32,0,38,62
0,11,1,6,87,8,6,5,42,53
0,11,1,7,92,4,4,4,54,42
0,11,1,8,89,6,5,3,59,38
0,11,1,9,85,6,10,10,59,32
0,11,1,10,78,10,11,22,62,16
0,11,1,11,77,16,8,30,62,8
0,11,1,12,74,18,8,27,67,6
0,11,1,13,75,18,7,43,54,4
0,11,1,14,72,23,6,35,61,4
0,11,1,15,69,31,0,28,68,4
0,11,1,16,61,39,0,27,70,4
0,11,1,17,51,49,0,60,36,4
0,11,1,18,45,55,0,81,15,4
0,11,1,19,38,62,0,81,15,4
0,11,1,20,17,82,1,71,25,4
0,11,1,21,7,89,4,34,62,4
0,11,1,22,6,85,8,9,86,5
0,11,1,23,7,73,19,6,81,13
