lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,5,6,0,0,23,77,0,19,81
0,5,6,1,0,6,94,0,6,94
0,5,6,2,0,4,96,0,4,96
0,5,6,3,0,4,96,0,4,96
0,5,6,4,0,3,97,0,3,97
0,5,6,5,0,2,98,0,0,100
0,5,6,6,0,6,94,0,6,94
0,5,6,7,0,11,89,0,11,89
0,5,6,8,0,11,89,0,11,89
0,5,6,9,0,11,89,0,11,89
0,5,6,10,0,9,91,0,9,91
0,5,6,11,0,15,85,0,19,81
0,5,6,12,0,15,85,0,19,81
0,5,6,13,0,15,85,0,19,81
0,5,6,14,4,23,73,3,28,69
0,5,6,15,4,28,68,4,32,64
0,5,6,16,4,34,62,4,38,58
0,5,6,17,4,38,58,8,38,54
0,5,6,18,3,42,55,8,41,51
0,5,6,19,0,43,57,0,47,53
0,5,6,20,0,43,57,0,47,53
0,5,6,21,0,46,54,0,49,51
0,5,6,22,0,33,67,0,33,67
0,5,6,23,0,23,77,0,19,81
