lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,0,6,0,26,17,57,0,5,95
0,0,6,1,16,15,68,0,4,96
0,0,6,2,11,15,74,0,4,96
0,0,6,3,7,15,78,0,4,96
0,0,6,4,7,16,77,0,4,96
0,0,6,5,11,21,68,0,4,96
0,0,6,6,7,25,68,0,4,96
0,0,6,7,6,29,66,0,4,96
0,0,6,8,1,32,67,0,4,96
0,0,6,9,6,32,62,0,4,96
0,0,6,10,10,34,56,0,6,94
0,0,6,11,10,32,57,0,10,90
0,0,6,12,14,33,53,0,7,93
0,0,6,13,14,33,53,0,7,93
0,0,6,14,19,36,45,3,8,89
0,0,6,15,15,37,48,4,8,89
0,0,6,16,14,36,50,4,8,89
0,0,6,17,10,40,50,4,10,87
0,0,6,18,8,44,49,4,16,81
0,0,6,19,8,40,52,4,11,85
0,0,6,20,9,30,60,4,11,85
0,0,6,21,10,35,55,4,11,85
0,0,6,22,18,30,52,0,8,92
0,0,6,23,20,26,54,0,3,97
