lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,33,1,0,0,14,86,2,20,78
0,33,1,1,0,12,88,0,13,87
0,33,1,2,0,11,89,0,14,86
0,33,1,3,0,12,88,0,15,85
0,33,1,4,0,10,90,0,14,86
0,33,1,5,0,12,88,0,13,87
0,33,1,6,0,17,83,14,30,56
0,33,1,7,0,28,72,41,34,25
0,33,1,8,0,31,69,61,21,18
0,33,1,9,0,29,71,65,18,16
0,33,1,10,0,28,72,69,16,15
0,33,1,11,1,32,67,63,13,24
0,33,1,12,4,29,67,60,14,25
0,33,1,13,4,30,67,60,17,23
0,33,1,14,3,27,70,67,14,19
0,33,1,15,0,25,75,70,16,14
0,33,1,16,0,23,77,70,16,13
0,33,1,17,0,20,80,80,10,9
0,33,1,18,0,17,83,89,6,6
0,33,1,19,0,15,85,89,7,4
0,33,1,20,4,15,81,89,7,4
0,33,1,21,4,15,81,88,6,7
0,33,1,22,6,10,83,62,26,12
0,33,1,23,5,6,89,37,28,35
