lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,16,3,0,0,4,96,1,14,85
0,16,3,1,0,6,94,0,7,93
0,16,3,2,0,4,96,0,4,96
0,16,3,3,0,4,96,0,4,96
0,16,3,4,0,4,96,0,4,96
0,16,3,5,1,6,93,0,4,96
0,16,3,6,55,11,34,1,7,92
0,16,3,7,85,4,11,40,8,52
0,16,3,8,84,4,12,42,18,41
0,16,3,9,84,4,12,49,17,34
0,16,3,10,84,4,12,56,18,26
0,16,3,11,82,4,14,50,22,29
0,16,3,12,88,0,13,41,21,38
0,16,3,13,83,1,16,47,18,35
0,16,3,14,85,0,15,45,27,27
0,16,3,15,87,1,12,44,45,12
0,16,3,16,81,9,11,59,30,11
0,16,3,17,76,14,11,80,10,11
0,16,3,18,70,13,18,84,4,12
0,16,3,19,59,15,26,84,5,12
0,16,3,20,24,15,61,71,11,18
0,16,3,21,3,7,90,46,38,16
0,16,3,22,0,4,96,13,61,26
0,16,3,23,0,4,96,3,57,40
