lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,16,0,0,0,8,92,0,14,86
0,16,0,1,0,5,95,0,6,94
0,16,0,2,0,4,96,0,4,96
0,16,0,3,0,4,96,0,4,96
0,16,0,4,0,4,96,0,4,96
0,16,0,5,0,4,96,0,6,94
0,16,0,6,48,10,43,7,7,86
0,16,0,7,77,5,19,38,12,50
0,16,0,8,77,4,19,36,17,47
0,16,0,9,78,5,17,22,29,49
0,16,0,10,69,16,15,32,32,36
0,16,0,11,64,22,14,37,19,44
0,16,0,12,50,27,23,30,18,52
0,16,0,13,41,38,22,25,22,53
0,16,0,14,34,46,20,38,16,46
0,16,0,15,47,37,16,33,27,40
0,16,0,16,46,40,14,39,33,28
0,16,0,17,40,46,13,39,34,27
0,16,0,18,32,51,17,62,14,24
0,16,0,19,24,50,26,69,9,22
0,16,0,20,17,54,29,61,19,20
0,16,0,21,3,56,41,29,42,29
0,16,0,22,0,32,68,8,37,55
0,16,0,23,0,15,85,4,16,80
