lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,19,4,0,0,0,100,15,13,72
0,19,4,1,0,0,100,5,7,88
0,19,4,2,0,0,100,0,7,93
0,19,4,3,0,0,100,0,8,92
0,19,4,4,0,0,100,0,7,93
0,19,4,5,0,1,99,1,7,92
0,19,4,6,43,2,55,3,9,88
0,19,4,7,81,0,19,10,13,77
0,19,4,8,70,1,29,12,18,70
0,19,4,9,51,2,47,15,21,63
0,19,4,10,37,8,55,24,24,51
0,19,4,11,20,10,71,47,14,38
0,19,4,12,7,11,82,60,5,35
0,19,4,13,11,13,77,73,3,24
0,19,4,14,14,6,79,78,2,20
0,19,4,15,13,10,77,84,1,15
0,19,4,16,10,14,76,86,0,14
0,19,4,17,20,17,63,88,0,12
0,19,4,18,32,22,45,89,0,11
0,19,4,19,27,21,52,89,0,11
0,19,4,20,21,8,70,86,0,14
0,19,4,21,15,5,81,80,3,18
0,19,4,22,6,7,86,77,4,19
0,19,4,23,1,7,92,73,13,14
