lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,22,0,0,0,8,92,0,4,96
0,22,0,1,0,8,92,0,4,96
0,22,0,2,0,8,92,0,4,96
0,22,0,3,0,8,92,0,4,96
0,22,0,4,2,8,90,0,4,96
0,22,0,5,2,10,88,0,4,96
0,22,0,6,57,11,32,2,9,89
0,22,0,7,81,5,14,30,8,62
0,22,0,8,81,8,11,36,12,51
0,22,0,9,71,14,15,18,23,59
0,22,0,10,42,32,26,18,10,72
0,22,0,11,22,52,25,22,15,63
0,22,0,12,10,57,33,42,10,48
0,22,0,13,9,55,36,33,14,53
0,22,0,14,9,56,35,43,11,45
0,22,0,15,0,58,42,56,14,30
0,22,0,16,6,53,41,69,12,19
0,22,0,17,16,53,31,77,4,19
0,22,0,18,31,49,20,84,1,15
0,22,0,19,32,46,22,81,8,12
0,22,0,20,12,52,36,78,9,13
0,22,0,21,5,42,53,63,13,24
0,22,0,22,0,38,62,32,18,50
0,22,0,23,0,32,68,7,14,79
