lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,13,0,0,0,0,100,0,0,100
0,13,0,1,0,0,100,0,0,100
0,13,0,2,0,0,100,0,0,100
0,13,0,3,0,0,100,0,0,100
0,13,0,4,0,0,100,0,0,100
0,13,0,5,3,1,96,0,0,100
0,13,0,6,53,1,46,0,0,100
0,13,0,7,78,0,22,6,0,94
0,13,0,8,69,0,31,8,0,92
0,13,0,9,65,3,32,5,6,89
0,13,0,10,55,0,45,21,11,68
0,13,0,11,55,0,45,33,10,57
0,13,0,12,39,1,60,32,8,59
0,13,0,13,38,1,61,30,10,59
0,13,0,14,32,5,63,25,15,60
0,13,0,15,48,9,43,24,30,46
0,13,0,16,32,17,50,35,20,45
0,13,0,17,24,21,55,40,20,39
0,13,0,18,19,18,63,57,14,29
0,13,0,19,15,19,65,56,17,27
0,13,0,20,8,23,69,43,25,32
0,13,0,21,0,31,69,13,43,44
0,13,0,22,0,23,77,4,31,65
0,13,0,23,0,14,86,5,12,83
