lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,7,0,0,0,0,100,0,0,100
0,7,0,1,0,0,100,0,0,100
0,7,0,2,0,0,100,0,0,100
0,7,0,3,0,0,100,0,0,100
0,7,0,4,0,0,100,0,0,100
0,7,0,5,0,2,98,0,0,100
0,7,0,6,16,4,81,0,0,100
0,7,0,7,59,2,39,0,0,100
0,7,0,8,57,0,43,0,0,100
0,7,0,9,40,0,60,0,0,100
0,7,0,10,37,1,62,0,0,100
0,7,0,11,24,0,76,0,0,100
0,7,0,12,15,0,85,0,0,100
0,7,0,13,17,0,83,0,0,100
0,7,0,14,16,2,82,0,0,100
0,7,0,15,6,7,88,0,0,100
0,7,0,16,4,4,92,0,0,100
0,7,0,17,2,6,92,0,0,100
0,7,0,18,0,8,92,0,0,100
0,7,0,19,0,8,92,0,0,100
0,7,0,20,0,8,92,0,0,100
0,7,0,21,0,8,92,0,0,100
0,7,0,22,0,6,94,0,0,100
0,7,0,23,0,3,97,0,0,100
