lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,7,1,0,0,2,98,0,0,100
0,7,1,1,0,0,100,0,0,100
0,7,1,2,0,0,100,0,0,100
0,7,1,3,0,0,100,0,0,100
0,7,1,4,0,0,100,0,0,100
0,7,1,5,0,0,100,0,0,100
0,7,1,6,14,0,86,1,0,99
0,7,1,7,55,0,45,0,0,100
0,7,1,8,58,0,42,0,0,100
0,7,1,9,55,0,45,0,0,100
0,7,1,10,49,0,51,0,0,100
0,7,1,11,53,0,47,0,0,100
0,7,1,12,42,0,58,0,0,100
0,7,1,13,39,0,61,0,0,100
0,7,1,14,38,3,59,0,0,100
0,7,1,15,29,4,67,4,0,96
0,7,1,16,23,4,73,2,0,98
0,7,1,17,13,0,87,0,0,100
0,7,1,18,11,3,86,0,3,97
0,7,1,19,8,4,88,0,4,96
0,7,1,20,4,4,93,0,4,96
0,7,1,21,2,4,94,0,4,96
0,7,1,22,0,4,96,0,4,96
0,7,1,23,4,0,96,0,4,96
