lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,33,2,0,4,4,93,14,17,69
0,33,2,1,1,2,97,6,10,84
0,33,2,2,0,0,100,0,7,93
0,33,2,3,0,0,100,0,7,93
0,33,2,4,0,0,100,0,6,94
0,33,2,5,0,0,100,2,6,93
0,33,2,6,0,16,84,23,30,47
0,33,2,7,0,22,78,65,24,11
0,33,2,8,0,22,78,67,24,9
0,33,2,9,0,23,77,65,25,9
0,33,2,10,0,22,78,69,21,9
0,33,2,11,0,22,78,69,23,7
0,33,2,12,0,24,76,66,27,7
0,33,2,13,3,22,75,72,24,4
0,33,2,14,3,18,79,79,17,4
0,33,2,15,4,9,87,79,17,4
0,33,2,16,4,11,85,81,14,5
0,33,2,17,7,11,82,82,10,7
0,33,2,18,5,12,83,87,9,4
0,33,2,19,6,12,82,84,12,4
0,33,2,20,4,12,85,88,8,4
0,33,2,21,3,13,84,91,5,4
0,33,2,22,4,11,85,69,28,4
0,33,2,23,3,9,88,29,51,20
