lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,34,6,0,0,0,100,0,0,100
0,34,6,1,0,0,100,0,0,100
0,34,6,2,0,0,100,0,0,100
0,34,6,3,0,0,100,0,0,100
0,34,6,4,0,0,100,0,0,100
0,34,6,5,0,0,100,0,0,100
0,34,6,6,0,3,97,0,0,100
0,34,6,7,0,4,96,0,0,100
0,34,6,8,0,4,96,0,0,100
0,34,6,9,0,4,96,0,0,100
0,34,6,10,0,4,96,0,0,100
0,34,6,11,0,4,96,0,0,100
0,34,6,12,0,4,96,0,0,100
0,34,6,13,0,4,96,0,0,100
0,34,6,14,0,1,99,0,0,100
0,34,6,15,0,0,100,2,0,98
0,34,6,16,0,0,100,4,0,96
0,34,6,17,0,0,100,4,0,96
0,34,6,18,4,0,96,1,0,99
0,34,6,19,0,0,100,0,0,100
0,34,6,20,0,0,100,0,0,100
0,34,6,21,0,0,100,0,0,100
0,34,6,22,0,0,100,0,0,100
0,34,6,23,0,0,100,0,0,100
