lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,12,0,0,2,6,92,0,58,42
0,12,0,1,0,5,95,0,48,52
0,12,0,2,0,0,100,0,41,59
0,12,0,3,0,0,100,0,40,60
0,12,0,4,2,2,96,0,41,59
0,12,0,5,16,10,74,0,51,49
0,12,0,6,59,10,31,4,57,39
0,12,0,7,78,7,15,10,56,33
0,12,0,8,68,10,23,13,54,32
0,12,0,9,62,12,26,9,60,31
0,12,0,10,55,4,41,21,51,28
0,12,0,11,56,2,42,38,41,21
0,12,0,12,39,2,59,36,42,22
0,12,0,13,40,5,56,39,42,19
0,12,0,14,34,14,52,29,36,35
0,12,0,15,49,13,38,28,44,28
0,12,0,16,31,36,32,41,35,24
0,12,0,17,24,45,31,46,26,28
0,12,0,18,19,42,39,64,15,21
0,12,0,19,14,47,38,58,27,15
0,12,0,20,10,46,44,43,39,18
0,12,0,21,2,47,51,15,53,32
0,12,0,22,0,39,61,4,55,41
0,12,0,23,0,22,78,6,44,50
