lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,21,5,0,0,3,97,49,7,44
0,21,5,1,0,0,100,11,12,77
0,21,5,2,0,0,100,4,11,85
0,21,5,3,0,0,100,3,7,91
0,21,5,4,0,0,100,0,4,96
0,21,5,5,0,0,100,0,4,96
0,21,5,6,0,6,94,0,4,96
0,21,5,7,6,3,91,2,4,94
0,21,5,8,7,23,69,0,4,96
0,21,5,9,5,25,70,2,10,88
0,21,5,10,19,24,56,5,14,81
0,21,5,11,14,27,59,20,23,56
0,21,5,12,17,29,55,56,12,32
0,21,5,13,45,14,41,58,7,34
0,21,5,14,47,25,28,73,7,19
0,21,5,15,44,19,36,81,6,12
0,21,5,16,36,7,57,86,5,10
0,21,5,17,28,16,56,87,4,10
0,21,5,18,33,9,59,84,6,11
0,21,5,19,27,4,69,69,17,14
0,21,5,20,6,1,93,37,11,52
0,21,5,21,2,0,98,7,7,85
0,21,5,22,0,0,100,6,7,87
0,21,5,23,0,0,100,17,5,78
