lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,5,2,0,0,25,75,0,21,79
0,5,2,1,0,10,90,0,8,92
0,5,2,2,0,4,96,0,4,96
0,5,2,3,0,4,96,0,4,96
0,5,2,4,0,4,96,0,4,96
0,5,2,5,0,5,95,0,4,96
0,5,2,6,9,21,70,0,8,92
0,5,2,7,10,37,53,0,11,89
0,5,2,8,6,43,51,0,11,89
0,5,2,9,8,41,52,0,15,85
0,5,2,10,7,34,60,0,15,85
0,5,2,11,1,32,67,0,15,85
0,5,2,12,2,27,71,0,16,84
0,5,2,13,4,25,71,1,18,81
0,5,2,14,2,28,70,1,23,76
0,5,2,15,0,52,48,0,41,59
0,5,2,16,0,57,43,1,46,53
0,5,2,17,0,59,41,4,50,47
0,5,2,18,0,70,30,9,57,34
0,5,2,19,4,79,17,17,63,21
0,5,2,20,3,79,18,13,64,22
0,5,2,21,4,76,20,17,62,22
0,5,2,22,4,64,32,10,57,32
0,5,2,23,2,40,58,7,45,48
