lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,30,4,0,2,10,88,0,0,100
0,30,4,1,0,7,93,0,0,100
0,30,4,2,0,4,96,0,0,100
0,30,4,3,0,4,96,0,0,100
0,30,4,4,0,4,96,0,0,100
0,30,4,5,0,3,97,0,0,100
0,30,4,6,0,0,100,0,0,100
0,30,4,7,6,4,91,1,6,94
0,30,4,8,9,10,81,8,10,82
0,30,4,9,13,10,77,10,14,76
0,30,4,10,25,19,56,5,13,83
0,30,4,11,36,26,38,0,14,86
0,30,4,12,35,28,38,0,14,86
0,30,4,13,27,32,41,6,10,84
0,30,4,14,31,30,40,10,10,80
0,30,4,15,38,25,37,5,10,85
0,30,4,16,36,24,40,11,11,78
0,30,4,17,46,23,31,15,3,83
0,30,4,18,61,15,24,19,7,74
0,30,4,19,64,13,23,28,11,60
0,30,4,20,56,17,27,25,6,69
0,30,4,21,41,20,39,10,4,86
0,30,4,22,29,23,48,2,7,91
0,30,4,23,19,20,61,0,6,94
