lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
0,19,3,0,0,0,100,14,8,78
0,19,3,1,0,0,100,4,3,94
0,19,3,2,0,0,100,0,0,100
0,19,3,3,0,0,100,0,0,100
0,19,3,4,0,0,100,0,0,100
0,19,3,5,0,0,100,0,0,100
0,19,3,6,36,5,59,3,3,94
0,19,3,7,84,0,16,13,5,82
0,19,3,8,77,4,19,12,7,81
0,19,3,9,44,0,56,11,13,76
0,19,3,10,34,0,66,14,10,75
0,19,3,11,27,0,73,27,10,63
0,19,3,12,18,0,82,36,15,49
0,19,3,13,9,0,91,46,11,43
0,19,3,14,19,0,81,66,9,25
0,19,3,15,11,2,87,78,14,8
0,19,3,16,11,5,84,83,11,7
0,19,3,17,17,5,78,88,5,7
0,19,3,18,28,0,72,85,7,8
0,19,3,19,27,0,73,85,8,8
0,19,3,20,17,0,83,85,4,12
0,19,3,21,2,0,98,84,4,12
0,19,3,22,0,1,99,80,6,14
0,19,3,23,0,0,100,39,18,43
