lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
7,6,0,0,0,36,64,0,45,55
7,6,0,1,0,27,73,0,41,59
7,6,0,2,0,22,78,0,42,58
7,6,0,3,0,22,78,0,41,59
7,6,0,4,0,21,79,0,41,59
7,6,0,5,0,20,80,0,39,61
7,6,0,6,0,28,72,0,45,55
7,6,0,7,0,50,50,11,57,33
7,6,0,8,0,54,46,24,57,19
7,6,0,9,0,56,44,33,56,11
7,6,0,10,0,55,45,46,43,10
7,6,0,11,0,51,49,31,56,13
7,6,0,12,0,49,51,18,70,12
7,6,0,13,0,50,50,14,75,12
7,6,0,14,0,55,45,17,71,12
7,6,0,15,0,63,37,16,72,12
7,6,0,16,0,70,30,15,73,12
7,6,0,17,0,76,24,8,80,12
7,6,0,18,4,72,23,8,80,12
7,6,0,19,9,71,20,9,81,10
7,6,0,20,7,73,20,8,84,8
7,6,0,21,8,78,14,4,88,8
7,6,0,22,1,76,23,0,87,13
7,6,0,23,0,67,33,0,78,22
