lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
7,9,0,0,0,77,23,0,92,8
7,9,0,1,0,74,26,0,92,8
7,9,0,2,0,67,33,0,86,14
7,9,0,3,0,65,35,0,84,16
7,9,0,4,0,63,37,0,84,16
7,9,0,5,0,62,38,0,88,13
7,9,0,6,0,68,32,2,94,4
7,9,0,7,0,77,23,13,87,0
7,9,0,8,7,72,21,33,67,0
7,9,0,9,8,76,16,31,63,6
7,9,0,10,14,78,8,28,61,11
7,9,0,11,11,71,18,24,68,8
7,9,0,12,9,67,24,27,62,12
7,9,0,13,18,63,18,23,64,13
7,9,0,14,17,63,19,22,66,12
7,9,0,15,15,73,12,27,61,12
7,9,0,16,11,75,14,22,65,13
7,9,0,17,5,80,15,22,63,16
7,9,0,18,9,85,6,27,61,12
7,9,0,19,21,71,8,33,55,12
7,9,0,20,16,76,8,32,56,12
7,9,0,21,9,79,12,26,65,9
7,9,0,22,5,78,17,18,66,16
7,9,0,23,1,71,28,16,62,22
