lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
2,1,4,0,0,32,68,0,44,56
2,1,4,1,0,21,79,0,25,75
2,1,4,2,0,15,85,0,19,81
2,1,4,3,0,13,87,0,13,87
2,1,4,4,0,14,86,0,14,86
2,1,4,5,0,11,89,0,11,89
2,1,4,6,0,41,59,0,36,64
2,1,4,7,0,74,26,2,57,41
2,1,4,8,0,81,19,0,60,40
2,1,4,9,0,81,19,0,61,39
2,1,4,10,0,83,17,0,61,39
2,1,4,11,0,78,22,5,59,36
2,1,4,12,0,79,21,5,60,35
2,1,4,13,0,78,22,1,64,35
2,1,4,14,0,80,20,0,70,30
2,1,4,15,1,83,16,4,71,26
2,1,4,16,1,85,14,9,69,22
2,1,4,17,0,88,12,11,70,19
2,1,4,18,2,87,11,12,69,19
2,1,4,19,4,85,11,15,66,19
2,1,4,20,4,85,11,17,66,18
2,1,4,21,4,83,13,13,73,14
2,1,4,22,1,75,24,6,77,17
2,1,4,23,0,56,44,1,71,28
