lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
2,4,2,0,0,25,75,0,35,65
2,4,2,1,0,21,79,0,26,74
2,4,2,2,0,11,89,0,19,81
2,4,2,3,0,11,89,0,19,81
2,4,2,4,0,11,89,0,18,82
2,4,2,5,0,11,89,0,8,92
2,4,2,6,0,36,64,0,33,67
2,4,2,7,0,58,42,0,56,44
2,4,2,8,0,63,37,0,64,36
2,4,2,9,0,64,36,0,66,34
2,4,2,10,0,66,34,0,70,30
2,4,2,11,0,67,33,5,66,30
2,4,2,12,0,67,33,7,66,26
2,4,2,13,0,66,34,4,71,25
2,4,2,14,0,72,28,4,78,18
2,4,2,15,0,81,19,4,89,7
2,4,2,16,0,82,18,8,86,7
2,4,2,17,0,83,17,6,89,6
2,4,2,18,0,83,17,4,90,6
2,4,2,19,0,80,20,7,85,8
2,4,2,20,0,85,15,12,82,7
2,4,2,21,0,75,25,3,88,9
2,4,2,22,0,67,33,0,78,22
2,4,2,23,0,63,37,0,66,34
