lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
2,19,1,0,0,0,100,0,4,96
2,19,1,1,0,0,100,0,4,96
2,19,1,2,0,0,100,0,4,96
2,19,1,3,0,0,100,0,1,99
2,19,1,4,0,0,100,0,0,100
2,19,1,5,0,0,100,0,0,100
2,19,1,6,0,0,100,0,3,97
2,19,1,7,0,4,96,0,4,96
2,19,1,8,0,4,96,0,3,97
2,19,1,9,0,4,96,0,4,96
2,19,1,10,0,6,94,0,8,92
2,19,1,11,0,6,94,0,10,90
2,19,1,12,0,7,93,0,10,90
2,19,1,13,0,7,93,0,11,89
2,19,1,14,0,7,93,0,11,89
2,19,1,15,0,5,95,1,11,88
2,19,1,16,1,2,97,6,10,85
2,19,1,17,2,2,96,8,10,83
2,19,1,18,4,3,93,8,13,79
2,19,1,19,4,1,95,8,13,79
2,19,1,20,0,0,100,1,20,79
2,19,1,21,0,0,100,0,12,88
2,19,1,22,0,0,100,0,7,93
2,19,1,23,0,0,100,0,7,93
