lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
2,5,0,0,0,0,100,0,4,96
2,5,0,1,0,1,99,0,4,96
2,5,0,2,0,0,100,0,4,96
2,5,0,3,0,0,100,0,4,96
2,5,0,4,0,0,100,0,4,96
2,5,0,5,0,0,100,0,6,94
2,5,0,6,0,13,87,0,18,82
2,5,0,7,0,39,61,0,42,58
2,5,0,8,0,46,54,0,50,50
2,5,0,9,4,47,48,3,53,44
2,5,0,10,4,59,37,4,64,32
2,5,0,11,0,63,37,2,66,32
2,5,0,12,0,62,38,0,65,35
2,5,0,13,0,60,40,2,64,34
2,5,0,14,0,62,38,2,67,31
2,5,0,15,0,57,43,0,66,34
2,5,0,16,0,56,44,0,66,34
2,5,0,17,0,54,46,1,69,30
2,5,0,18,0,55,45,2,70,28
2,5,0,19,0,55,45,6,66,28
2,5,0,20,0,53,47,7,64,29
2,5,0,21,0,35,65,1,56,43
2,5,0,22,0,20,80,0,26,74
2,5,0,23,0,7,93,0,12,88
