lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
2,3,2,0,0,7,93,0,1,99
2,3,2,1,0,4,96,0,0,100
2,3,2,2,0,4,96,0,0,100
2,3,2,3,0,4,96,0,0,100
2,3,2,4,0,3,97,0,0,100
2,3,2,5,0,0,100,0,0,100
2,3,2,6,0,6,94,0,3,97
2,3,2,7,1,10,89,0,4,96
2,3,2,8,0,13,87,0,4,96
2,3,2,9,0,11,89,0,4,96
2,3,2,10,0,12,88,0,4,96
2,3,2,11,0,13,87,2,4,94
2,3,2,12,0,12,88,4,4,93
2,3,2,13,0,10,90,0,4,96
2,3,2,14,0,11,89,0,7,93
2,3,2,15,0,11,89,0,7,93
2,3,2,16,0,11,89,4,8,88
2,3,2,17,0,11,89,4,11,85
2,3,2,18,0,12,88,4,12,84
2,3,2,19,0,12,88,4,16,80
2,3,2,20,0,12,88,8,15,77
2,3,2,21,0,9,91,3,18,79
2,3,2,22,0,4,96,0,6,94
2,3,2,23,0,4,96,0,4,96
