lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
2,18,0,0,0,17,83,0,17,83
2,18,0,1,0,15,85,0,15,85
2,18,0,2,0,12,88,0,12,88
2,18,0,3,0,12,88,0,12,88
2,18,0,4,0,12,88,0,12,88
2,18,0,5,0,12,88,0,12,88
2,18,0,6,0,42,58,0,37,63
2,18,0,7,0,56,44,0,50,50
2,18,0,8,0,62,38,0,54,46
2,18,0,9,1,64,35,0,57,43
2,18,0,10,4,60,36,3,53,44
2,18,0,11,4,60,36,2,54,44
2,18,0,12,4,58,38,0,54,46
2,18,0,13,4,58,38,3,51,46
2,18,0,14,1,73,26,4,63,33
2,18,0,15,3,85,13,4,76,20
2,18,0,16,4,86,10,4,78,18
2,18,0,17,2,86,12,4,77,19
2,18,0,18,0,90,10,4,78,18
2,18,0,19,0,88,12,4,76,20
2,18,0,20,0,88,12,6,74,20
2,18,0,21,0,78,22,2,72,26
2,18,0,22,0,63,37,0,62,38
2,18,0,23,0,32,68,0,32,68
