lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
2,11,6,0,0,7,93,0,15,85
2,11,6,1,0,8,92,0,13,88
2,11,6,2,0,8,92,0,12,88
2,11,6,3,0,7,93,0,11,89
2,11,6,4,0,7,93,0,11,89
2,11,6,5,0,7,93,0,11,89
2,11,6,6,0,19,81,0,20,80
2,11,6,7,0,33,67,0,30,70
2,11,6,8,0,33,67,0,30,70
2,11,6,9,0,30,70,0,26,74
2,11,6,10,0,30,70,0,26,74
2,11,6,11,0,30,70,0,29,71
2,11,6,12,0,30,70,0,30,70
2,11,6,13,0,30,70,3,30,67
2,11,6,14,0,43,57,2,45,53
2,11,6,15,0,46,54,0,50,50
2,11,6,16,0,46,54,0,49,51
2,11,6,17,0,49,51,0,49,51
2,11,6,18,0,49,51,0,49,51
2,11,6,19,0,46,54,0,46,54
2,11,6,20,0,45,55,0,45,55
2,11,6,21,0,45,55,0,45,55
2,11,6,22,0,34,66,0,34,66
2,11,6,23,0,27,73,0,27,73
