lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
2,0,1,0,0,68,32,0,65,35
2,0,1,1,0,52,48,0,48,52
2,0,1,2,0,47,53,0,43,57
2,0,1,3,0,42,58,0,39,61
2,0,1,4,0,39,61,0,39,61
2,0,1,5,0,38,62,0,38,62
2,0,1,6,1,76,23,1,73,26
2,0,1,7,13,82,5,8,87,5
2,0,1,8,17,80,4,12,84,4
2,0,1,9,15,81,4,12,85,4
2,0,1,10,14,82,4,10,86,4
2,0,1,11,11,85,4,7,89,4
2,0,1,12,11,85,4,8,89,4
2,0,1,13,11,85,4,7,89,4
2,0,1,14,6,91,4,4,93,4
2,0,1,15,0,96,4,0,96,4
2,0,1,16,4,92,4,4,92,4
2,0,1,17,1,95,4,1,95,4
2,0,1,18,0,96,4,0,96,4
2,0,1,19,6,91,4,8,88,4
2,0,1,20,7,89,4,15,81,4
2,0,1,21,4,93,4,4,93,4
2,0,1,22,0,92,8,0,93,7
2,0,1,23,0,85,15,0,88,12
