lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
2,21,6,0,0,0,100,0,0,100
2,21,6,1,0,0,100,0,0,100
2,21,6,2,0,0,100,0,0,100
2,21,6,3,0,0,100,0,0,100
2,21,6,4,0,0,100,0,0,100
2,21,6,5,0,0,100,0,0,100
2,21,6,6,0,0,100,0,0,100
2,21,6,7,0,0,100,0,0,100
2,21,6,8,0,0,100,0,0,100
2,21,6,9,0,0,100,0,0,100
2,21,6,10,0,0,100,0,0,100
2,21,6,11,0,0,100,0,0,100
2,21,6,12,0,0,100,0,0,100
2,21,6,13,0,0,100,0,0,100
2,21,6,14,0,0,100,0,4,96
2,21,6,15,0,0,100,0,4,96
2,21,6,16,0,0,100,0,4,96
2,21,6,17,0,0,100,0,4,96
2,21,6,18,0,0,100,0,4,96
2,21,6,19,0,0,100,0,4,96
2,21,6,20,0,0,100,0,4,96
2,21,6,21,0,0,100,0,4,96
2,21,6,22,0,0,100,0,4,96
2,21,6,23,0,0,100,0,4,96
