lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
2,24,1,0,0,75,25,0,48,52
2,24,1,1,0,60,40,0,48,52
2,24,1,2,0,57,43,0,43,57
2,24,1,3,0,56,44,0,38,62
2,24,1,4,0,49,51,0,33,67
2,24,1,5,0,48,52,0,31,69
2,24,1,6,0,74,26,0,39,61
2,24,1,7,0,95,5,0,42,58
2,24,1,8,0,96,4,0,42,58
2,24,1,9,0,96,4,0,42,58
2,24,1,10,0,96,4,0,47,53
2,24,1,11,0,96,4,0,47,53
2,24,1,12,0,96,4,0,48,52
2,24,1,13,0,96,4,0,48,52
2,24,1,14,0,98,2,0,59,41
2,24,1,15,0,100,0,0,74,26
2,24,1,16,0,100,0,0,81,19
2,24,1,17,2,98,0,0,81,19
2,24,1,18,4,96,0,0,81,19
2,24,1,19,4,96,0,0,81,19
2,24,1,20,0,98,2,0,81,19
2,24,1,21,0,88,12,0,78,22
2,24,1,22,0,82,18,0,75,25
2,24,1,23,0,78,22,0,70,30
