lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
2,20,4,0,0,23,77,0,18,82
2,20,4,1,0,10,90,0,7,93
2,20,4,2,0,10,90,0,7,93
2,20,4,3,0,9,91,0,6,94
2,20,4,4,0,11,89,0,7,93
2,20,4,5,0,11,89,0,7,93
2,20,4,6,0,19,81,0,22,78
2,20,4,7,0,26,74,0,31,69
2,20,4,8,0,28,72,0,34,66
2,20,4,9,0,28,72,0,32,68
2,20,4,10,3,26,72,0,33,67
2,20,4,11,4,25,71,0,32,68
2,20,4,12,0,25,75,0,32,68
2,20,4,13,0,23,77,0,32,68
2,20,4,14,0,27,73,0,32,68
2,20,4,15,0,32,68,0,33,67
2,20,4,16,0,25,75,0,33,67
2,20,4,17,0,26,74,0,39,61
2,20,4,18,0,26,74,0,41,59
2,20,4,19,0,26,74,0,42,58
2,20,4,20,0,27,73,0,41,59
2,20,4,21,4,20,76,0,37,63
2,20,4,22,4,18,79,0,32,68
2,20,4,23,3,14,83,0,28,72
