lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
2,24,0,0,0,52,48,0,28,72
2,24,0,1,0,48,52,0,25,75
2,24,0,2,0,46,54,0,23,77
2,24,0,3,0,45,55,0,22,78
2,24,0,4,0,45,55,0,21,79
2,24,0,5,0,46,54,0,23,77
2,24,0,6,0,61,39,0,40,60
2,24,0,7,3,77,20,0,46,54
2,24,0,8,7,82,12,0,46,54
2,24,0,9,6,86,8,0,47,53
2,24,0,10,5,91,4,0,48,52
2,24,0,11,4,91,5,0,47,53
2,24,0,12,4,88,8,0,46,54
2,24,0,13,4,88,8,0,46,54
2,24,0,14,1,91,8,0,51,49
2,24,0,15,0,92,8,0,54,46
2,24,0,16,0,92,8,1,59,40
2,24,0,17,0,92,8,4,60,36
2,24,0,18,0,92,8,4,59,37
2,24,0,19,0,92,8,4,59,37
2,24,0,20,0,92,8,5,59,36
2,24,0,21,0,94,6,0,64,36
2,24,0,22,0,87,13,0,63,37
2,24,0,23,0,76,24,0,51,49
