lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
2,2,5,0,0,0,100,0,4,96
2,2,5,1,0,0,100,0,3,97
2,2,5,2,0,0,100,0,0,100
2,2,5,3,0,0,100,0,0,100
2,2,5,4,0,0,100,0,0,100
2,2,5,5,0,0,100,0,0,100
2,2,5,6,0,0,100,0,0,100
2,2,5,7,0,0,100,0,0,100
2,2,5,8,0,0,100,0,0,100
2,2,5,9,0,0,100,0,0,100
2,2,5,10,0,0,100,0,0,100
2,2,5,11,3,0,97,0,1,99
2,2,5,12,1,0,99,0,0,100
2,2,5,13,0,0,100,0,0,100
2,2,5,14,0,0,100,0,0,100
2,2,5,15,0,0,100,3,4,94
2,2,5,16,0,0,100,8,4,89
2,2,5,17,0,1,99,7,5,88
2,2,5,18,0,4,96,6,6,88
2,2,5,19,0,4,96,5,3,93
2,2,5,20,0,3,97,4,4,93
2,2,5,21,0,0,100,4,4,93
2,2,5,22,0,0,100,4,2,94
2,2,5,23,0,0,100,4,0,96
