lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
2,5,5,0,0,4,96,0,26,74
2,5,5,1,0,0,100,0,13,87
2,5,5,2,0,0,100,0,4,96
2,5,5,3,0,0,100,0,4,96
2,5,5,4,0,0,100,0,4,96
2,5,5,5,0,0,100,0,4,96
2,5,5,6,0,0,100,0,4,96
2,5,5,7,0,0,100,0,4,96
2,5,5,8,0,7,93,0,7,93
2,5,5,9,0,7,93,0,7,93
2,5,5,10,0,12,88,0,11,89
2,5,5,11,0,18,82,0,18,82
2,5,5,12,0,28,72,0,28,72
2,5,5,13,0,31,69,0,34,66
2,5,5,14,0,38,62,0,45,55
2,5,5,15,0,46,54,3,59,38
2,5,5,16,0,50,50,8,65,28
2,5,5,17,0,50,50,8,65,27
2,5,5,18,0,50,50,10,63,27
2,5,5,19,0,48,52,8,62,30
2,5,5,20,0,41,59,6,65,30
2,5,5,21,0,19,81,4,67,30
2,5,5,22,0,9,91,4,45,51
2,5,5,23,0,7,93,4,22,74
