lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
2,17,0,0,0,0,100,0,0,100
2,17,0,1,0,0,100,0,0,100
2,17,0,2,0,0,100,0,0,100
2,17,0,3,0,0,100,0,0,100
2,17,0,4,0,0,100,0,0,100
2,17,0,5,0,0,100,0,0,100
2,17,0,6,0,9,91,0,2,98
2,17,0,7,0,15,85,0,4,96
2,17,0,8,0,15,85,0,4,96
2,17,0,9,0,16,84,0,5,95
2,17,0,10,0,16,84,3,6,91
2,17,0,11,0,16,84,2,6,92
2,17,0,12,2,15,83,0,4,96
2,17,0,13,4,15,81,3,4,93
2,17,0,14,1,19,80,4,10,87
2,17,0,15,3,24,73,4,18,78
2,17,0,16,4,23,74,8,18,75
2,17,0,17,2,23,75,6,21,73
2,17,0,18,0,24,76,4,24,72
2,17,0,19,0,21,79,4,24,72
2,17,0,20,0,23,77,5,24,71
2,17,0,21,0,19,81,2,13,85
2,17,0,22,0,11,89,0,5,95
2,17,0,23,0,1,99,0,4,96
