lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
2,11,4,0,0,27,73,0,27,73
2,11,4,1,0,17,83,0,17,83
2,11,4,2,0,14,86,0,14,86
2,11,4,3,0,10,90,0,10,90
2,11,4,4,0,11,89,0,11,89
2,11,4,5,0,11,89,0,11,89
2,11,4,6,0,25,75,0,25,75
2,11,4,7,0,33,67,0,37,63
2,11,4,8,0,33,67,0,37,63
2,11,4,9,0,31,69,0,35,65
2,11,4,10,0,33,67,0,37,63
2,11,4,11,0,32,68,0,40,60
2,11,4,12,0,33,67,0,40,60
2,11,4,13,0,35,65,0,39,61
2,11,4,14,0,50,50,2,50,49
2,11,4,15,0,59,41,0,59,41
2,11,4,16,0,57,43,3,55,42
2,11,4,17,0,60,40,4,56,40
2,11,4,18,0,61,39,4,57,39
2,11,4,19,0,58,42,4,57,40
2,11,4,20,0,59,41,4,59,37
2,11,4,21,0,41,59,4,46,50
2,11,4,22,0,22,78,1,34,65
2,11,4,23,0,22,78,0,31,69
