lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
2,5,1,0,0,4,96,0,6,94
2,5,1,1,0,4,96,0,4,96
2,5,1,2,0,4,96,0,4,96
2,5,1,3,0,1,99,0,1,99
2,5,1,4,0,0,100,0,0,100
2,5,1,5,0,0,100,0,0,100
2,5,1,6,0,16,84,0,20,80
2,5,1,7,0,40,60,0,44,56
2,5,1,8,0,43,57,0,47,53
2,5,1,9,0,43,57,0,47,53
2,5,1,10,1,42,57,0,50,50
2,5,1,11,2,42,56,1,51,48
2,5,1,12,2,42,56,3,50,47
2,5,1,13,0,48,52,4,52,44
2,5,1,14,0,52,48,4,58,38
2,5,1,15,1,55,44,5,71,24
2,5,1,16,4,52,44,7,71,22
2,5,1,17,4,57,39,4,80,16
2,5,1,18,4,58,38,4,81,15
2,5,1,19,0,63,37,8,77,15
2,5,1,20,0,65,35,12,73,15
2,5,1,21,0,38,62,5,73,22
2,5,1,22,0,19,81,0,56,44
2,5,1,23,0,11,89,0,35,65
