lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
1,0,3,0,0,0,100,0,0,100
1,0,3,1,0,0,100,0,0,100
1,0,3,2,0,0,100,0,0,100
1,0,3,3,0,0,100,0,0,100
1,0,3,4,0,0,100,0,0,100
1,0,3,5,0,0,100,0,0,100
1,0,3,6,0,3,97,0,0,100
1,0,3,7,0,11,89,0,0,100
1,0,3,8,0,11,89,0,0,100
1,0,3,9,0,9,91,0,0,100
1,0,3,10,0,6,94,0,0,100
1,0,3,11,0,4,96,0,0,100
1,0,3,12,0,4,96,0,0,100
1,0,3,13,0,4,96,0,0,100
1,0,3,14,0,6,94,0,10,90
1,0,3,15,0,8,92,0,16,84
1,0,3,16,0,8,92,0,17,83
1,0,3,17,0,8,92,0,19,81
1,0,3,18,0,8,92,0,19,81
1,0,3,19,0,8,92,0,19,81
1,0,3,20,0,11,89,0,20,80
1,0,3,21,0,5,95,0,12,88
1,0,3,22,0,0,100,0,7,93
1,0,3,23,0,0,100,0,0,100
