lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
1,10,3,0,0,0,100,0,0,100
1,10,3,1,0,0,100,0,0,100
1,10,3,2,0,0,100,0,0,100
1,10,3,3,0,0,100,0,0,100
1,10,3,4,0,0,100,0,0,100
1,10,3,5,0,0,100,0,0,100
1,10,3,6,1,7,93,0,3,97
1,10,3,7,4,29,68,0,4,96
1,10,3,8,4,27,69,0,4,96
1,10,3,9,5,17,78,0,4,96
1,10,3,10,4,14,82,0,3,97
1,10,3,11,1,11,88,0,4,96
1,10,3,12,0,7,93,0,3,97
1,10,3,13,0,4,96,0,4,96
1,10,3,14,0,0,100,0,0,100
1,10,3,15,0,0,100,0,0,100
1,10,3,16,0,0,100,0,0,100
1,10,3,17,0,0,100,0,0,100
1,10,3,18,0,0,100,0,2,98
1,10,3,19,0,0,100,0,4,96
1,10,3,20,0,0,100,0,0,100
1,10,3,21,0,0,100,0,0,100
1,10,3,22,0,0,100,0,0,100
1,10,3,23,0,0,100,0,0,100
