lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
1,6,0,0,0,31,69,0,31,69
1,6,0,1,0,24,76,0,24,76
1,6,0,2,0,19,81,0,19,81
1,6,0,3,0,20,80,0,20,80
1,6,0,4,0,19,81,0,19,81
1,6,0,5,0,20,80,0,20,80
1,6,0,6,5,65,30,0,69,31
1,6,0,7,37,55,8,0,92,8
1,6,0,8,48,45,8,4,89,8
1,6,0,9,24,71,5,2,93,5
1,6,0,10,6,90,4,3,93,4
1,6,0,11,4,91,5,3,92,5
1,6,0,12,4,89,8,0,92,8
1,6,0,13,6,87,8,0,92,8
1,6,0,14,4,91,5,0,95,5
1,6,0,15,4,92,4,0,96,4
1,6,0,16,0,96,4,0,96,4
1,6,0,17,0,96,4,0,96,4
1,6,0,18,2,97,1,2,97,1
1,6,0,19,7,93,0,4,96,0
1,6,0,20,7,89,4,5,92,3
1,6,0,21,4,88,8,7,89,4
1,6,0,22,0,88,12,0,92,8
1,6,0,23,0,74,26,0,70,30
