lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
1,6,5,0,0,75,25,0,75,25
1,6,5,1,0,55,45,0,55,45
1,6,5,2,0,41,59,0,41,59
1,6,5,3,0,36,64,0,36,64
1,6,5,4,0,29,71,0,29,71
1,6,5,5,0,21,79,0,21,79
1,6,5,6,0,19,81,0,19,81
1,6,5,7,0,33,67,0,33,67
1,6,5,8,0,50,50,0,50,50
1,6,5,9,0,58,42,0,58,42
1,6,5,10,0,69,31,0,69,31
1,6,5,11,0,81,19,0,77,23
1,6,5,12,3,81,16,0,81,19
1,6,5,13,4,81,15,0,81,19
1,6,5,14,4,81,15,0,83,17
1,6,5,15,2,83,15,0,85,15
1,6,5,16,0,88,12,0,88,12
1,6,5,17,0,88,12,0,88,12
1,6,5,18,0,88,12,0,88,12
1,6,5,19,0,85,15,0,85,15
1,6,5,20,0,85,15,4,81,15
1,6,5,21,0,81,19,4,78,19
1,6,5,22,0,68,32,4,64,32
1,6,5,23,0,51,49,2,49,49
