lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
1,0,6,0,0,0,100,2,19,79
1,0,6,1,0,0,100,0,19,81
1,0,6,2,0,0,100,0,19,81
1,0,6,3,0,0,100,0,19,81
1,0,6,4,0,0,100,0,19,81
1,0,6,5,0,0,100,0,19,81
1,0,6,6,0,2,98,0,23,77
1,0,6,7,0,4,96,0,26,74
1,0,6,8,0,4,96,0,26,74
1,0,6,9,0,0,100,0,22,78
1,0,6,10,0,0,100,0,23,77
1,0,6,11,0,0,100,0,22,78
1,0,6,12,0,0,100,0,22,78
1,0,6,13,0,1,99,1,22,77
1,0,6,14,0,4,96,4,21,75
1,0,6,15,0,4,96,4,23,73
1,0,6,16,0,4,96,4,23,73
1,0,6,17,0,4,96,4,24,73
1,0,6,18,0,4,96,0,27,73
1,0,6,19,0,4,96,0,27,73
1,0,6,20,0,4,96,0,27,73
1,0,6,21,0,4,96,0,27,73
1,0,6,22,0,4,96,0,21,79
1,0,6,23,0,4,96,0,19,81
