lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
1,1,4,0,0,0,100,0,0,100
1,1,4,1,0,0,100,0,0,100
1,1,4,2,0,0,100,0,0,100
1,1,4,3,0,0,100,0,0,100
1,1,4,4,0,0,100,0,0,100
1,1,4,5,0,0,100,0,0,100
1,1,4,6,0,1,99,0,3,97
1,1,4,7,0,2,98,0,4,96
1,1,4,8,0,4,96,0,4,96
1,1,4,9,0,4,96,0,3,97
1,1,4,10,0,4,96,0,4,96
1,1,4,11,0,4,96,0,4,96
1,1,4,12,0,4,96,0,4,96
1,1,4,13,0,4,96,0,4,96
1,1,4,14,0,4,96,0,4,96
1,1,4,15,0,4,96,0,4,96
1,1,4,16,0,4,96,0,5,95
1,1,4,17,0,1,99,0,4,96
1,1,4,18,0,0,100,0,4,96
1,1,4,19,0,0,100,0,4,96
1,1,4,20,0,0,100,0,4,96
1,1,4,21,0,0,100,0,3,97
1,1,4,22,0,0,100,0,0,100
1,1,4,23,0,0,100,0,0,100
