lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
1,11,4,0,0,44,56,0,30,70
1,11,4,1,0,36,64,0,21,79
1,11,4,2,0,31,69,0,16,84
1,11,4,3,0,28,72,0,15,85
1,11,4,4,0,29,71,0,14,86
1,11,4,5,0,29,71,0,15,85
1,11,4,6,0,58,42,0,43,57
1,11,4,7,2,87,11,0,56,44
1,11,4,8,7,83,10,0,55,45
1,11,4,9,8,83,10,0,57,43
1,11,4,10,3,83,15,0,54,46
1,11,4,11,0,82,18,0,54,46
1,11,4,12,0,83,17,0,54,46
1,11,4,13,0,82,18,0,53,47
1,11,4,14,0,82,18,0,61,39
1,11,4,15,0,85,15,0,70,30
1,11,4,16,4,82,14,0,71,29
1,11,4,17,4,91,6,0,80,20
1,11,4,18,3,94,4,3,86,11
1,11,4,19,8,89,4,8,81,11
1,11,4,20,6,90,4,6,82,11
1,11,4,21,4,72,24,4,65,31
1,11,4,22,1,56,44,4,49,47
1,11,4,23,0,48,52,2,46,52
