lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
1,7,6,0,2,28,70,0,30,70
1,7,6,1,0,27,73,0,27,73
1,7,6,2,0,27,73,0,27,73
1,7,6,3,0,26,74,0,26,74
1,7,6,4,0,26,74,0,26,74
1,7,6,5,0,26,74,0,26,74
1,7,6,6,0,38,62,0,38,62
1,7,6,7,0,48,52,0,48,52
1,7,6,8,2,51,47,0,53,47
1,7,6,9,4,48,48,0,52,48
1,7,6,10,4,49,47,0,53,47
1,7,6,11,1,51,48,0,52,48
1,7,6,12,0,55,45,0,55,45
1,7,6,13,0,56,44,0,56,44
1,7,6,14,0,74,26,0,74,26
1,7,6,15,0,81,19,0,81,19
1,7,6,16,0,81,19,0,81,19
1,7,6,17,0,80,20,0,80,20
1,7,6,18,0,81,19,0,81,19
1,7,6,19,0,81,19,0,81,19
1,7,6,20,0,76,24,0,76,24
1,7,6,21,0,73,27,0,72,28
1,7,6,22,0,51,49,0,51,49
1,7,6,23,0,35,65,0,39,61
