lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
1,11,0,0,0,24,76,0,16,84
1,11,0,1,0,23,77,0,16,84
1,11,0,2,0,25,75,0,15,85
1,11,0,3,0,22,78,0,16,84
1,11,0,4,0,22,78,0,16,84
1,11,0,5,0,25,75,0,17,83
1,11,0,6,0,60,40,0,42,58
1,11,0,7,13,73,13,0,57,43
1,11,0,8,27,62,11,0,57,43
1,11,0,9,12,74,14,0,59,41
1,11,0,10,4,80,16,0,55,45
1,11,0,11,2,81,17,1,56,43
1,11,0,12,0,81,19,4,53,43
1,11,0,13,0,81,19,4,53,43
1,11,0,14,0,87,13,4,67,29
1,11,0,15,0,88,12,4,77,19
1,11,0,16,0,92,8,2,82,17
1,11,0,17,0,92,8,0,85,15
1,11,0,18,2,90,8,2,85,13
1,11,0,19,4,88,8,4,85,11
1,11,0,20,4,85,11,4,84,12
1,11,0,21,4,80,16,4,79,17
1,11,0,22,0,79,21,0,78,22
1,11,0,23,0,64,36,0,60,40
