lineID,stationID,day,hour,nHigh,nMed,nLow,sHigh,sMed,sLow
1,1,6,0,0,0,100,0,9,91
1,1,6,1,0,0,100,0,8,92
1,1,6,2,0,0,100,0,8,92
1,1,6,3,0,0,100,0,7,93
1,1,6,4,0,0,100,0,7,93
1,1,6,5,0,0,100,0,4,96
1,1,6,6,0,0,100,0,17,83
1,1,6,7,0,0,100,0,28,72
1,1,6,8,0,0,100,0,32,68
1,1,6,9,0,0,100,0,33,67
1,1,6,10,0,0,100,0,34,66
1,1,6,11,0,0,100,0,33,67
1,1,6,12,0,0,100,0,33,67
1,1,6,13,0,0,100,1,34,65
1,1,6,14,0,11,89,4,57,39
1,1,6,15,0,15,85,4,65,31
1,1,6,16,0,15,85,4,65,31
1,1,6,17,0,16,84,4,67,29
1,1,6,18,0,16,84,0,70,30
1,1,6,19,0,15,85,0,69,31
1,1,6,20,0,16,84,0,71,29
1,1,6,21,0,12,88,0,65,35
1,1,6,22,0,1,99,0,44,56
1,1,6,23,0,0,100,0,35,65
